特征一实部,特征一虚部,特征二,特征三,特征四四部,特征四虚部
28772,10842,742,2,-10053,2958
-1149,15721,824,4,-498,132
20065,-10540,712,7,1599,-12686
-6178,21443,722,13,-10390,-3808
24326,-3760,740,10,-7645,6396
236,20809,848,4,-6109,4032
20371,23425,847,13,-4729,12978
17581,22037,831,7,12111,17568
28542,11861,741,2,-6240,-6029
24623,2415,713,3,-2462,13779
16035,1111,837,1,12249,2067
19211,23960,838,13,-2176,470
18456,21725,844,5,13643,18712
15629,-11249,705,12,8668,-12775
12257,21099,741,13,10664,17666
26280,6397,745,1,361,8546
6153,7748,736,8,8117,21796
2147,61,735,7,-1411,6649
13719,-224,745,9,4497,4676
19946,20831,835,11,17701,19206
16026,23314,837,7,5561,13965
21180,19579,846,0,21943,20076
8754,14496,710,3,11514,22258
949,17612,847,1,4038,21336
18927,106,833,0,4985,15565
22798,20190,847,7,22057,19951
11311,25345,824,7,2667,-5347
24865,-1480,720,4,-7114,10361
23721,-2010,710,6,-6064,5004
21141,119,828,2,4388,6531
13684,26136,836,7,-7897,-2641
12100,18573,746,3,15079,22364
26672,-3633,706,9,7513,-15236
15149,-2967,726,9,292,4089
27853,10873,715,2,-7509,4297
-4879,16140,731,12,-2698,19876
21344,450,738,3,1039,17148
11618,23482,845,6,4198,18452
21787,-1465,729,4,-2959,13806
18991,24039,831,15,599,-4056
9782,-4574,721,5,-2363,5578
13814,426,732,11,5192,4559
27091,842,706,10,-6240,-4091
24925,5104,709,1,-1442,12217
26254,5709,703,4,5097,-4528
-408,15620,726,12,756,18506
25924,3483,706,6,3654,-4698
12973,26204,830,7,-6232,-3948
18391,24602,829,13,2232,-11680
12081,23202,826,7,7612,2064
24559,3720,728,1,53,16571
28210,3133,705,6,1688,-11790
14042,9313,842,0,13407,18564
14090,21228,731,6,15844,22556
8724,25196,748,13,166,19617
17735,21831,824,7,13291,18130
-4285,5804,740,11,-3373,15030
13094,22074,730,7,13993,22653
13230,23904,834,5,2384,6300
-4853,12623,707,13,3141,-4363
14903,16709,720,3,14737,20189
26583,-1724,835,2,-1319,-3263
19903,-1798,732,4,-1335,15877
28532,2433,729,8,-11251,4311
28354,12021,727,2,-9595,-2953
7528,-14186,719,14,7528,-14186
3282,19557,735,14,2179,17369
11922,20992,738,13,10325,17393
10140,23666,843,8,6404,22086
4719,-765,719,12,1061,2388
25032,306,748,8,-4000,9162
27519,841,733,4,-9487,5844
10781,-11947,724,11,-8193,-248
29076,3401,745,8,-7853,-4722
-11779,9647,711,15,11918,-13381
23356,-2360,748,8,-4055,14719
25300,3575,842,0,6673,4922
-12175,5695,746,12,-12175,5695
17497,24310,842,11,5127,22028
27232,-234,743,4,-7785,1691
6566,23436,726,13,1523,18403
25090,-4872,738,10,-9971,6378
11389,20557,748,6,14268,22855
15520,24522,834,9,2845,19677
25823,-3934,735,10,-9913,3608
13560,25913,840,5,-8279,3703
-1777,18700,833,10,-140,-5374
7143,13560,714,8,10310,22239
15590,19732,735,7,15708,20092
-9162,2527,740,12,-9162,2527
28129,9513,745,0,-2607,18535
27404,9275,747,0,-135,17670
1091,-150,717,11,-3007,12157
636,-14211,708,14,636,-14211
29779,3581,834,0,2842,-11414
23392,-2695,826,0,-2202,13337
11846,22871,837,10,6495,19066
21560,-918,742,3,750,18587
23457,1657,836,0,4044,9516
4237,25830,740,15,-9330,7860
18794,22160,828,5,14732,20594
28911,4617,707,6,7186,-14958
13326,24177,829,9,1165,12566
13863,21905,729,9,14979,22660
15257,21126,746,8,16928,22390
28278,10547,709,1,5357,-12386
20400,22688,848,15,5032,10938
15538,24531,838,5,1256,16784
13618,24110,836,9,1291,11710
-2542,17479,842,8,-6309,4845
27720,10252,709,2,-7699,7328
-4541,13220,844,8,-4020,-1984
28272,10388,732,2,-7581,11382
16486,-14004,722,7,-5897,-10219
12390,16176,743,0,15929,22602
17164,18910,842,0,19331,20702
17859,8752,725,1,9398,17111
19328,1309,709,4,465,11752
26789,-3156,738,6,-9498,-937
19756,17523,837,2,20056,18701
15637,1843,705,6,2292,12474
6461,23459,847,6,-3357,8746
10379,-13368,740,9,-9717,1075
21605,17816,834,4,21670,17504
20846,20179,830,12,19613,18684
6738,24945,742,15,-3495,13526
28916,4212,709,6,5147,-14902
17237,11778,842,0,15868,17183
28863,3978,710,6,4054,-14398
-4681,11731,729,12,-3661,16281
21978,17454,843,3,21978,17454
21997,92,738,1,2134,20049
27781,12934,711,2,1745,-13233
28799,6037,743,1,-8580,6580
3721,21877,738,14,2134,20049
14378,23044,738,15,11994,21446
26919,7768,743,2,-62,16754
8732,25735,831,9,1373,-9567
20362,23405,847,15,-4969,4387
66,-2000,736,9,-4123,12938
14287,5019,839,0,10361,18080
20689,-7252,708,9,-2612,-6467
12120,23985,843,9,1468,2590
6554,19850,847,8,3213,14851
-2613,-10983,739,12,-2613,-10983
19393,23983,838,13,-5626,1611
-5356,10843,718,14,-5356,10843
25845,6369,747,2,3170,19549
16464,22736,835,12,7946,10272
28793,7012,736,1,-7768,573
25322,-5160,708,7,13803,-13215
29045,8625,727,1,-10257,-2850
17868,20306,832,1,18186,20569
-10893,2911,742,12,-10893,2911
13705,20333,824,6,11340,16819
22910,3626,747,4,3941,6444
-9608,16924,728,13,-1785,-12351
9621,14872,717,3,12187,22111
1728,16978,743,7,3876,20019
28527,1645,732,4,-11110,1744
22677,-9051,708,5,-224,-13390
27377,13676,710,0,1290,-11759
28923,3615,715,10,-693,-12972
-8497,1865,834,8,4184,-13015
12707,25716,827,7,-3580,-2356
9707,25401,827,5,3484,-8185
9562,26360,825,11,5529,-12973
27912,9563,745,0,-2094,17276
2084,11856,703,11,3040,17929
63,3860,721,7,-1564,13773
6629,18460,838,6,5662,5756
2728,1154,747,5,-988,10787
17504,23333,845,14,5173,8065
20022,21507,828,5,17834,20568
14178,25787,832,12,386,-11003
14540,3229,709,4,4084,16102
16005,-11671,731,9,-10086,2597
-12821,5007,704,13,10464,-14576
22161,20120,835,6,21862,19973
-6453,9526,739,5,-2568,19379
28793,2185,737,8,-9301,-2633
25287,-4595,848,2,-6109,4032
10681,22462,826,9,6276,3400
27869,15,720,6,-8486,-4355
12958,12130,741,0,14502,22301
19286,23452,833,15,3047,5043
25589,7655,736,3,6123,3315
13675,23387,717,13,12181,22644
9622,4659,727,12,7364,6290
16547,22469,825,5,10198,17533
28633,7838,704,10,18422,-11103
28490,10162,713,3,10163,-13506
11480,18835,724,3,14478,22637
4667,-4121,705,5,-4252,8837
28623,10994,741,2,-9523,2496
28821,2487,722,4,-10390,-3808
976,576,725,7,-2688,11680
14881,25352,849,11,-5911,5493
26038,10299,725,2,1985,11136
22870,2565,831,2,8803,4134
18278,24714,826,13,-1692,-8659
-906,9393,730,5,1861,19478
19300,22880,846,14,8522,18616
18409,23465,849,14,2797,12586
-5485,-4756,719,14,-5485,-4756
15561,22534,838,7,7931,10988
22272,20658,844,12,20615,20408
16052,-7531,703,11,154,-5128
10120,20111,722,13,9057,16742
28141,2212,834,0,-803,-2019
-2061,15816,744,14,-2949,11284
13736,951,828,2,5404,14989
18637,-682,722,8,655,17206
-7899,4186,705,14,-7899,4186
21966,5050,745,2,7342,20772
-6501,4311,829,8,2739,-9723
7103,20781,842,10,2244,9790
24295,2082,716,8,-3086,8051
11585,23589,744,15,6632,19517
22170,17309,848,1,22143,17441
11222,19997,830,8,9497,17877
14268,16840,711,8,14058,19979
28388,9313,706,3,5354,-12342
15252,25212,845,11,-5275,10111
-3007,12157,717,14,-3007,12157
-2292,-9473,744,11,-9920,5342
27281,-1269,742,4,-10010,4126
5640,25408,746,13,-5775,14488
29067,8502,728,1,-10728,-1862
22808,20113,840,11,22165,19865
-3712,-2800,716,7,-7090,12231
11039,20104,738,4,14264,22781
15698,25062,831,14,514,-3723
13427,24772,825,5,-997,10804
1878,-6963,719,9,-6444,14111
12283,-3257,745,4,1584,19448
16663,-12996,831,1,5586,-14050
-4772,-2137,746,11,-7112,10922
28268,3585,742,3,-8077,7890
24790,3037,706,4,-924,1486
1649,20186,739,14,31,17594
24071,-5881,708,5,6191,-12567
-2520,10666,744,7,-916,16604
13386,-9287,744,10,-3312,19249
-4382,1751,708,5,-4280,16981
8693,20545,742,12,8693,20545
12572,24364,841,6,4998,21323
16711,-10262,732,9,-8047,1171
19800,-7702,703,11,2980,-9472
-9971,6378,738,12,-9971,6378
19511,-7309,720,10,-5899,16512
7111,25855,731,15,-2055,21011
6091,19228,739,9,8691,22115
20180,191,841,0,4695,14726
21515,20220,841,3,21515,20220
334,4514,748,7,-917,11221
18414,23496,834,14,5888,18384
18823,21023,829,8,18254,20775
13958,25740,828,12,1286,-9870
22064,-272,730,8,-1741,15044
26144,9234,716,1,4143,1915
12577,-1335,742,8,3620,19829
24480,813,827,0,1053,7562
29321,6969,740,3,-5373,-7402
5904,15217,741,6,10093,22287
13823,25535,825,12,1471,-6688
-3551,-4414,740,7,-7645,6396
998,21705,743,11,4696,23999
8130,8827,829,3,8130,8827
24205,-2554,827,2,-1355,1830
4565,20984,837,3,4565,20984
18408,24502,824,15,959,-7800
17762,17899,714,10,17056,18939
26676,13070,717,0,2582,53
21790,2968,707,6,3233,4649
18284,24628,826,15,5427,-13028
-9554,6482,732,14,-9554,6482
20425,23297,848,15,-1931,9977
15998,24416,846,7,-862,11685
15852,-10901,720,5,-6766,-3364
-2095,15056,744,14,-2701,10467
21835,19961,845,14,20512,18685
4452,12529,737,9,5548,18332
-6446,-8705,715,14,-6446,-8705
2671,19826,825,4,-1830,8878
16185,25343,835,14,-2336,-8441
21022,86,716,4,-1688,11747
27491,7803,706,1,-3632,-131
-3153,19121,746,7,820,22639
13229,25532,843,5,-5041,-126
28736,4493,710,10,3470,-13343
-7289,12059,831,8,-5105,-4834
21619,17704,834,8,21670,17504
28903,7705,707,8,8345,-15039
-5448,21601,722,13,-10228,-2278
20614,22635,842,15,8111,17591
24372,-2571,704,6,-7750,3412
28484,1389,827,0,-3580,-2356
4437,-3398,737,5,-2693,6528
5907,24763,743,13,-3688,14523
-3380,21988,724,13,-9523,1774
27055,4656,718,1,-5700,12835
-5752,15315,844,8,-7005,-1283
15631,-13026,707,12,7718,-14748
17151,-10414,727,9,-8567,443
26072,9240,727,0,1689,17301
-5790,15766,730,12,-3473,19753
10597,24713,746,13,4325,21423
12281,-11729,707,11,-6761,-3329
26542,12996,713,0,2851,-188
8058,19314,747,11,9432,21030
15596,16678,729,1,15391,20289
6443,-5057,712,7,-3179,4147
28056,-618,730,6,-10775,-786
980,12860,847,3,980,12860
-2878,11275,722,14,-2878,11275
17506,22802,748,13,16514,22430
20683,19273,841,6,20293,18695
19982,22308,826,15,11564,17046
-1550,201,740,9,-3373,15030
7318,20788,741,11,9050,22281
19517,22787,827,13,8367,15613
1543,-11868,837,3,1543,-11868
6671,-4306,706,12,1879,-1975
-11487,-1635,703,15,19998,-10758
13561,21970,845,5,9241,6201
18891,-2016,836,2,1845,10479
10912,18038,717,3,13781,22465
10148,24318,743,13,4265,20375
27047,-1112,827,2,302,-5720
7867,-2881,740,9,-1127,7458
16571,23780,825,14,4261,10688
8668,-12775,705,14,8668,-12775
26604,7674,720,3,1642,1332
-1996,16795,716,15,2467,-1495
604,14773,704,13,3868,3647
-1802,-11002,740,7,-10045,997
3731,-6175,718,9,-5700,12835
19309,-900,748,6,376,9811
26847,-628,739,4,-8337,3202
17152,22973,744,13,16032,22602
28594,8451,707,3,-25,-10977
20151,23050,843,15,2280,10203
20589,9791,734,2,10063,16914
26532,7209,737,1,962,5026
-9629,14456,710,15,4522,-12183
20419,23570,846,15,-8071,9406
13190,25622,849,9,-7115,3755
28064,1012,838,0,-4340,1344
2615,819,745,9,-1095,13179
1448,10376,739,9,2944,18281
3558,-13623,705,14,3558,-13623
17053,22497,745,14,16841,22391
26366,4919,733,3,-2407,10238
17611,22800,742,15,16585,22410
-3969,19598,704,15,-4238,-2152
2811,8927,845,1,2879,14144
-876,23538,728,13,-9830,7692
-12812,6966,706,13,8651,-14723
19997,21443,830,9,18001,20571
8809,25650,741,15,-1254,19487
11948,25738,834,11,-801,-6483
17046,23123,842,11,8111,17591
3751,19062,843,10,1468,2590
589,17608,748,12,589,17608
13619,24341,839,7,2350,822
23601,-7952,712,5,2065,-13837
9573,16434,844,1,10521,18449
15979,23946,845,11,2879,14144
20117,20845,826,10,19518,20503
13730,-13846,709,12,5216,-14770
8071,21252,745,11,9769,22535
10165,23537,736,13,5558,19471
17534,23500,827,14,5850,15591
12903,3698,724,1,8117,21696
27589,11546,727,0,-5644,10306
7365,21367,848,3,7365,21367
28719,10973,740,2,-9717,1075
-5356,10090,722,14,-5356,10090
22120,17827,848,10,22143,17441
26140,6867,703,1,-2427,5177
-7801,14579,744,14,-8924,7617
17806,23233,845,14,4907,9960
19624,23111,835,13,4067,12840
-5257,-7908,730,14,-5257,-7908
7509,24522,734,15,-1070,15756
29337,2558,824,0,-1396,-8335
15716,25442,841,12,-6111,-4847
24002,-6837,715,9,-1479,-11471
26392,13345,707,0,5171,-2259
2685,24433,722,13,-5674,15810
18821,23736,829,13,1840,7335
-565,20011,849,4,-5549,1785
-2175,18517,824,10,-698,-4900
18722,18009,746,6,18268,18908
8157,1179,740,5,2683,7383
23498,8002,712,2,4486,16766
5431,9113,719,6,7228,21189
-1612,19618,748,12,-1612,19618
-6356,19711,712,15,-3940,-8107
20240,20994,842,10,19331,20702
46,-5376,717,12,-4937,-183
556,16951,730,12,1861,19478
20626,21430,832,11,18498,20770
-2909,22940,732,13,-10877,2249
27586,10946,720,2,-5108,5356
11855,-733,742,8,4012,20169
27729,11588,726,2,-3730,2466
19537,23517,847,12,8229,23453
-10259,5758,745,12,-10259,5758
-1409,-10406,747,5,-10472,7674
4285,21560,824,10,-1835,8293
-2762,6867,716,14,-2762,6867
27989,1032,717,10,-7598,-4675
20840,1852,713,9,9994,-153
19942,23842,844,15,-5333,-6850
20757,22668,847,15,6826,17079
3143,5678,719,5,1401,15242
25546,4791,825,2,14627,466
11439,24021,729,15,7761,21937
22934,-1819,721,4,-4857,12570
5950,-10629,741,9,-8370,6215
13405,1295,826,1,9672,3045
8429,20940,832,8,5488,17901
10009,18167,708,8,12657,22405
23299,6328,741,2,6164,19035
22274,20662,843,14,20758,20205
-4000,21299,720,13,-8963,713
3048,20743,846,4,-2783,8475
16074,24260,835,14,3422,-864
9128,-7797,724,7,-3415,1334
26865,3228,708,8,-5766,572
18171,7830,722,0,10315,21072
28922,6225,709,4,5147,-14902
20939,20369,842,8,20680,20219
21013,22852,848,15,2913,19162
15719,25372,835,12,-7064,27
15476,20458,828,10,13694,18392
26938,12177,713,2,1994,-1679
10299,11700,731,3,11558,21567
26055,7071,704,8,6501,-3043
-1339,6127,734,12,-1339,6127
26269,6042,835,0,12692,1799
19498,21466,845,7,15413,19236
5677,15196,847,8,5134,8727
10439,-15227,715,12,807,-14543
12678,22822,731,14,12678,22822
17083,22090,826,7,11564,17046
10892,23298,743,13,6487,19368
28262,154,747,8,-11153,5522
6553,1833,737,7,2952,6310
-4731,15838,826,10,3512,-9358
4907,9960,845,3,4907,9960
2856,22706,849,4,-5993,10314
10876,3048,725,6,4474,17773
4542,-6801,708,7,-5554,4293
21792,-8180,706,5,822,-11401
14727,25029,828,11,-1770,14394
19572,22425,845,12,12651,20256
3485,22702,834,10,-4804,6653
15061,88,729,5,4837,3991
19586,17195,739,2,18053,18855
20210,23499,845,15,-4680,2829
10048,20375,719,15,8809,16317
25981,3529,709,10,2137,-3596
16326,2601,712,7,10049,3690
17950,24105,826,13,6688,-4122
25743,4249,705,6,5760,-4435
16246,19792,745,7,16379,20141
28728,7030,734,1,-7315,170
2882,20452,835,3,2882,20452
23140,19792,849,9,22648,19609
6852,-3767,727,11,-2477,6985
17628,21948,841,6,15174,21022
27751,11152,719,2,-6135,3356
4660,21971,843,10,-2115,6972
22960,-7619,724,5,982,-11808
25047,-1738,713,6,-7215,2747
27281,4976,710,3,-6064,5004
22258,995,746,4,338,8985
5270,23849,736,13,-2540,12981
27625,1175,737,8,-8594,2666
18906,22462,847,11,12962,20396
28554,9189,711,3,3675,-11941
25113,-6014,708,5,6758,-14720
-6203,-7234,732,12,-11217,1377
25669,-3125,730,10,-9557,9373
27989,-578,729,6,-10413,-1252
21016,21281,825,12,19085,20606
18780,8579,713,1,8415,15477
21090,20603,834,6,20528,20372
28366,3809,720,8,-8351,-1765
15747,-13530,747,9,-9030,-4226
6476,106,711,9,-561,11911
22528,20302,845,9,21752,20113
12816,26191,842,11,-3927,-8466
11239,20388,748,10,14268,22855
-423,-10487,833,3,-423,-10487
8568,-12746,724,11,-9523,1774
-10589,11891,744,14,-10724,3266
9744,9000,837,8,12717,5211
13772,26014,844,7,-5649,-4761
20299,2319,728,4,2126,12134
-7024,12683,840,8,-5339,-4723
19289,22885,847,13,9512,3488
14114,24715,829,5,-516,12834
28222,3067,735,8,-5055,-4153
-6415,14302,834,8,-6655,-2121
16543,-674,831,0,5311,17634
26939,12293,731,0,-314,6479
14009,1238,746,6,3529,14565
14073,-475,711,12,10628,-348
21195,20993,826,5,19930,20541
26744,8148,721,2,-572,16976
9925,20305,718,15,8741,16186
15070,24766,844,5,-2162,12192
-8598,7912,843,3,-8598,7912
1920,2821,732,12,-380,6938
14426,24689,836,7,-1170,6039
23521,777,732,3,-158,18155
9840,18,734,5,3303,5231
-884,22743,707,15,-7637,5840
18092,23718,849,12,1999,15375
21781,-6584,847,2,-4956,11503
3705,7239,741,14,5944,4337
8800,20580,834,9,13085,231
26062,3099,746,3,-2554,11436
28674,10035,714,1,-635,-13204
15919,25495,830,14,-4500,-5672
6907,18792,838,3,6907,18792
19883,23091,835,15,4999,13932
-6038,-1694,846,1,-8266,10171
4957,25972,747,13,-8389,13604
8965,16749,714,8,12046,22367
4488,14771,829,6,9104,1466
20767,20604,832,4,20383,20438
4189,18493,714,12,5017,19991
9227,1796,741,8,5476,20747
20554,20086,843,1,20758,20205
17636,18980,729,14,17636,18980
25797,-1347,829,2,474,-2195
23354,-2883,728,4,-5744,14620
13551,23596,824,11,3679,8960
27976,13058,726,0,-9101,-3877
27218,1262,736,8,-7350,3126
28600,8741,710,3,1290,-11759
4811,11493,717,5,5234,17832
-5090,2837,716,14,-5090,2837
4774,-13073,728,12,-4211,-9150
10051,25602,825,5,1471,-6688
7165,-4346,707,5,-3397,6954
6948,-10296,714,5,-8618,5575
9178,13473,711,1,11643,22285
29294,6718,732,3,-10976,803
20907,21392,834,12,18358,20552
-10455,2075,742,12,-10455,2075
8391,24018,826,10,203,17540
393,12854,712,12,762,15749
-9557,9373,730,14,-9557,9373
23690,-2996,724,8,-5170,16668
15175,25753,844,7,-9698,5651
24294,5645,728,4,5038,3718
4613,17521,738,7,5997,19830
22801,-2600,724,4,-4903,13851
12046,22914,838,10,6712,19285
4807,17400,742,7,6204,19734
19698,23020,839,15,4903,7921
12429,-12913,835,1,840,-11059
27490,-3606,835,2,-7427,-3625
4983,12174,831,3,4983,12174
28883,6524,707,4,7186,-14958
8560,25797,744,13,-847,21013
17291,23120,842,7,8111,17591
6026,23911,828,6,-4049,11262
1901,23548,847,6,-6190,-2671
-6776,16095,830,4,-4191,-8093
2017,-12969,723,12,-6708,-7763
26933,7206,748,0,3570,21508
14889,-1160,719,6,286,14923
13871,23106,826,12,9672,3045
6453,18346,838,4,4059,10249
7783,25787,744,15,-4006,17216
13383,26125,832,12,6000,-13555
26963,627,704,6,-5117,-5566
-7836,11908,703,13,2629,-8052
27867,6418,706,1,-8295,4943
13603,-2789,726,9,-109,5717
2381,24299,721,13,-5949,15270
7880,25434,741,13,-1254,19487
3092,-4760,729,10,2406,23260
-4047,-1639,840,3,-4047,-1639
25544,-798,715,8,-7935,11652
16543,-9334,717,9,-6825,-76
17231,-4099,712,6,-3754,14208
15858,25415,836,14,1178,-10547
6553,-8326,703,14,6553,-8326
14191,22541,726,12,14495,22724
-1123,13928,721,14,-1123,13928
12459,20323,719,4,14652,22560
7928,3396,706,6,3579,18546
25853,10069,722,1,7528,2169
16626,24217,825,14,854,10740
-3786,14012,738,12,-3786,14012
-3531,17132,727,7,1746,22918
12240,20225,726,4,14678,22653
6551,-14147,717,12,-2658,-11431
4192,-9734,825,3,4192,-9734
28102,8785,736,2,-5204,14214
12794,22202,841,7,11343,2646
28435,10646,710,3,14192,-12962
10,20730,745,12,10,20730
25727,-4143,846,2,-5814,2351
20165,22829,838,15,5666,14253
11055,5139,720,4,6057,18755
19453,-2091,716,4,-1823,15084
26763,6782,723,3,-1116,3212
7961,-3810,729,5,-2466,8090
18120,22705,835,12,9790,17539
27311,6848,730,1,-3987,8600
27101,3750,711,4,-2314,-4173
12152,18180,838,1,12933,19381
28619,3410,740,3,-9330,7860
13851,22217,728,11,14711,22729
19772,-1665,742,8,-721,15476
365,7971,833,3,365,7971
-3172,17613,742,14,-4794,13046
13573,24729,834,11,-980,4878
12975,26060,836,5,-8245,1080
23641,-1577,721,6,-5187,6025
24644,2382,728,4,-1873,5964
-238,-6283,710,7,-7699,8057
19228,22582,849,12,10975,19308
28276,6487,743,2,-1283,21242
9960,19166,732,9,11677,21602
25019,7086,722,8,6503,2165
28843,4716,709,10,4712,-14245
22617,3727,741,10,5944,4337
3051,3667,831,1,1029,9437
20175,-11279,721,9,-9890,-4767
28922,9961,731,1,-4254,-10345
14189,21159,746,4,16201,22602
-4453,5061,738,9,-2189,18412
-2408,15938,844,8,-4176,2991
1083,8821,709,13,10258,33
2181,24092,839,10,-8698,4297
900,18909,824,3,900,18909
21229,20396,849,4,20798,20225
13954,25971,843,5,-9662,4621
21383,-8051,706,11,3747,-11653
2528,21548,838,6,-2186,187
9226,-14238,728,7,-9894,-1748
15471,24811,846,7,-2783,8475
-373,-4127,715,14,-373,-4127
10875,22499,710,15,8627,19988
19511,22984,845,13,6303,5826
11185,11249,718,1,11268,21420
12046,22367,714,14,12046,22367
-6045,16778,706,15,629,-6827
-2049,20492,738,12,-2049,20492
9412,-13805,708,12,686,-12677
18742,3351,737,1,5548,18332
29958,3230,841,0,-1089,-11233
11919,26504,826,12,12429,-14662
17863,21505,843,4,16512,20985
4115,-8526,714,11,-7396,6081
-3029,-1797,829,3,-3029,-1797
1703,-12420,735,7,-8394,-2513
24604,2557,706,4,-1802,2509
13757,7386,706,1,8122,19537
27488,12230,710,0,-6973,3028
16359,24922,848,7,-4467,13610
19980,20872,834,7,17633,19195
24626,3741,721,4,625,3330
4400,11676,734,9,5126,17739
9619,24543,748,13,2888,19851
4671,25987,746,15,-9371,7886
15419,23910,842,7,2244,9790
-1884,-3967,725,9,-4785,17374
5666,14253,838,3,5666,14253
28638,2150,731,6,-5391,-8036
26359,-1620,741,4,-9005,6034
-688,9086,747,12,-688,9086
6644,-6023,744,6,-296,20435
27051,8064,723,2,-1437,17223
29045,3214,828,0,2835,-7802
28336,886,743,8,-10542,3887
635,11421,840,3,635,11421
16668,22768,830,7,9099,16789
26819,-2265,703,11,17377,-11761
28631,1747,720,6,-4983,-9813
9650,20028,707,5,10887,21747
18616,17295,708,2,16807,18935
28548,12075,742,0,-11118,2314
27373,-2759,748,6,-9987,-828
17950,20286,833,1,18270,20550
22356,-694,703,6,-3053,4734
28837,8460,716,3,-1976,-10758
1289,14788,829,8,646,5918
10730,19377,844,10,8067,12378
18319,23369,827,15,9485,3236
4711,-12896,725,7,-10390,2608
11179,19875,730,9,12721,21753
6806,24372,742,13,-1403,15784
16043,23470,844,7,4404,12367
23439,169,705,8,-5025,10395
21393,-5702,722,4,-5257,17499
25274,7136,725,8,6354,1908
10601,18200,720,3,13841,22676
24233,-7836,745,6,-11743,9976
23646,-1964,713,10,-6221,7080
-9059,4365,736,14,-5613,-3320
18138,22856,829,12,10248,18693
