特征一实部,特征一虚部,特征二,特征三,特征四四部,特征四虚部
21033,-7438,709,5,1077,-9599
-2733,-8795,708,14,-2733,-8795
24326,-7180,703,7,10641,-14657
-10245,3525,732,14,-10245,3525
13135,-5790,836,0,4812,22026
6292,5872,830,4,14187,-91
28684,11650,743,0,-11854,8197
26491,7290,729,2,1584,19249
14715,25654,846,5,-8071,9406
20434,20655,844,5,18336,19340
14994,25667,829,14,2912,-12192
25432,4654,707,6,6665,-3155
25965,9836,722,1,6503,2165
1430,5832,705,13,12735,-965
1730,19881,706,13,-812,9843
11451,-7736,721,9,-5772,6310
23096,-4738,723,10,-7858,12465
6218,-2866,703,7,-1749,5052
19707,22738,829,13,8969,16628
26802,13270,708,0,2630,-3987
12781,24032,829,4,9025,22943
20272,-2942,840,2,291,9550
12188,22206,709,12,12541,22505
28991,5870,718,10,8409,-14258
20784,20653,839,10,20140,20405
26613,1535,721,3,-5949,15270
12991,25568,838,11,-3143,-2516
18789,23796,825,15,2150,5506
7790,24001,727,15,1747,18685
16207,-12722,705,12,8592,-14664
15223,25617,849,7,-8949,2859
14351,23605,729,15,12402,22799
19676,21176,824,12,16919,19052
15186,23216,830,5,6403,14953
19390,22833,847,14,8695,18780
1088,-4158,728,9,-3929,15835
17154,24302,837,14,-1214,6621
1451,2861,730,9,33,17173
-8487,13348,727,14,-8487,13348
18077,18662,737,7,17992,18883
14960,21447,739,6,16338,22419
17853,20506,829,1,18254,20775
22355,1209,716,8,-1688,11747
25322,3481,729,8,-1925,6485
15536,23723,829,14,7009,2931
11090,19177,731,10,13823,22408
-4012,15490,736,14,-4951,10476
2416,22937,837,6,-5362,803
26112,2783,825,0,3704,2386
12577,-714,729,10,2070,17834
14486,24132,835,11,1792,10045
27248,12259,705,0,-5230,1546
18872,-4751,848,2,-549,12732
9770,22466,734,14,8906,21760
28516,9091,707,3,3965,-12699
9925,-7845,706,5,-5270,2914
13733,25688,843,11,-5654,-1518
24587,3434,711,6,3560,-940
27746,10741,715,2,-7173,5787
23989,8318,705,4,11530,2868
14351,9667,728,2,12389,21746
25310,2913,713,8,-3369,4754
-4224,8199,709,12,-4391,12680
3344,-1901,719,7,-2901,8483
13018,9112,825,2,11446,16933
1326,24801,741,13,-9290,3418
15973,-11156,716,11,-4713,-6428
23988,2039,832,0,4120,8027
28032,7580,707,1,-7162,-111
-1232,13391,743,14,-1147,8978
7539,15408,825,3,7539,15408
3230,18778,737,15,6398,2495
14309,21249,834,10,11484,18651
16230,24749,833,14,-605,845
18650,24072,849,12,2294,21012
-1466,11282,724,12,-1094,14996
11729,11202,835,2,12517,18887
26483,7172,746,0,4325,21423
6249,21171,829,10,1033,10411
20577,-4132,733,6,-4363,13429
27838,10714,714,2,-7396,6081
28099,115,723,10,-10570,-1345
25818,5998,741,2,3355,19670
11947,-1182,723,11,2646,4455
6361,-13180,824,3,6361,-13180
14643,23288,838,7,4937,7557
-3267,-2114,728,11,-5744,14620
27772,7749,734,2,-3355,16732
27567,11740,703,0,-8725,4913
-496,-3137,709,12,-4460,1757
2308,24156,849,10,-8949,2859
8043,19394,824,4,5405,13724
27563,13715,714,0,257,-13278
15586,23084,723,15,14443,22522
-9676,-171,722,14,-9676,-171
19041,-11942,723,9,-10850,-2655
11018,25972,832,5,-1449,-7637
4413,11959,735,9,5274,17943
29151,535,830,2,5218,-12939
28077,12708,729,0,-10397,417
2932,23121,713,13,-3508,14706
2314,18316,843,8,-1153,10058
18062,23125,839,12,7361,17282
16893,22103,830,9,11841,18388
-3460,2930,740,9,-2160,17051
20933,20270,829,14,19568,18667
28328,12240,737,0,-9125,-595
17867,23412,842,14,4250,11682
16915,23154,844,14,7436,5632
11601,22084,847,4,7511,19040
22674,20700,833,15,21221,20273
-2642,21203,828,10,-5184,-5591
20718,20752,835,10,19977,20576
28295,9251,705,3,4904,-11815
-4528,7537,732,12,-4534,12873
13435,25927,828,12,3765,-12518
13759,21055,826,10,11237,18255
26894,10670,734,2,1021,5267
17651,23202,836,12,7187,16369
26012,-3628,734,10,-9755,2621
9451,24939,743,13,2206,20597
8683,-13648,826,3,8683,-13648
27661,13066,709,2,3851,-12971
13954,25915,845,11,-7975,-1116
8746,23488,837,10,1006,16392
13215,-4712,720,9,-2218,5000
-8854,9047,730,12,-7517,15303
22912,7855,707,2,4317,16353
16390,24918,829,14,-4261,2914
16109,24949,842,12,-3783,1514
15785,18217,826,0,17994,20778
18668,24348,829,15,2241,-7624
2034,21833,830,10,-4436,3658
4448,20718,735,15,3180,5601
12466,26249,836,5,-7897,-2641
4066,4619,721,9,1700,15879
26763,2476,725,8,-6546,5664
10030,-8779,744,4,112,22193
9328,11826,709,7,8195,14896
12166,21289,824,6,8581,16899
25506,7167,824,0,14641,3704
22082,-859,841,0,1928,13849
11681,22703,716,15,9456,20570
19371,23218,836,13,4044,9516
17656,-4033,714,6,-3332,13488
26798,-720,726,6,-8363,994
24995,-5010,748,10,-9700,8615
15506,24402,832,7,1014,14614
28883,8464,720,1,-8486,-4355
26299,-4768,740,10,-11934,5321
22480,20273,834,11,21805,20002
16046,22647,829,5,8969,16628
27844,8450,711,1,-3596,-2378
16856,22858,734,13,15873,22433
18242,-580,713,9,5003,928
19536,22868,824,15,8353,15759
14477,23254,831,5,4983,12174
27538,13762,708,0,-224,-13390
12114,22211,703,14,12114,22211
14325,3292,710,4,4223,16325
27902,8372,712,3,1236,-5532
11604,21736,716,12,12053,22134
13631,5074,847,0,10966,18844
24401,-5486,745,6,-9454,7005
10323,-8349,707,12,4101,-7316
2063,24624,716,15,-7758,12329
19397,24176,838,13,-8691,-589
28636,10195,714,1,845,-13336
19152,17225,724,2,17461,18939
27598,2402,714,8,-9227,2606
19732,-3668,742,6,-3172,10190
8399,21480,731,12,9278,22254
2622,-12791,734,7,-7929,-3441
28620,4002,727,8,-9060,-1282
-3528,23526,728,13,-12523,2281
12371,24232,824,5,1245,6124
4031,14181,731,7,5433,18910
17742,23658,828,14,5099,16326
17715,23959,835,12,3992,18703
17796,23971,832,5,9750,23174
3201,17195,708,12,3925,18959
21481,20403,846,6,20943,20178
6071,25731,727,15,-3541,19636
16119,22983,830,11,8137,16415
17558,24563,845,14,-5040,2635
17106,-11591,730,9,-10255,1048
11920,23854,746,15,7004,20368
-2604,17695,826,6,3618,-7824
14304,-1032,724,10,1103,16606
29156,7744,723,3,-6708,-7763
10748,24511,742,15,4012,20169
17777,22458,832,7,11173,18444
24754,2855,714,8,-2591,5767
15793,20621,829,6,13790,18465
29028,7128,737,1,-8517,-215
22527,20592,838,14,21465,20267
-8870,18779,722,13,-5897,-10219
913,25121,743,13,-10528,2284
20681,-951,718,4,-2251,12935
23227,-8753,710,11,4236,-14601
14899,-4559,720,9,-1500,3050
14752,-4122,732,4,872,20021
28659,9604,717,1,-2810,-10134
20907,-10139,725,9,-8085,-5837
28722,4515,711,4,-2056,-11212
28586,8473,713,3,-622,-9927
26892,7388,711,1,-2971,3561
983,9107,826,3,983,9107
18394,-4932,729,10,-2966,16404
4766,22758,725,13,-495,15505
7236,-10710,738,9,-8111,4625
12171,21657,710,7,12972,22373
28495,4820,717,4,-1175,-9398
26715,10211,724,0,-650,15135
9413,10164,708,4,8360,19767
13968,-14779,732,5,-12243,-209
24688,3587,710,6,3951,-1289
-21,-9745,711,14,-21,-9745
18085,-11757,723,5,-7360,-6353
27974,-2658,839,2,-4902,-6510
-870,-12498,716,14,-870,-12498
14008,26072,826,14,8683,-13648
29027,2188,836,0,-1940,-5263
9779,20986,834,6,5226,13096
22025,20297,842,10,21717,20147
-1275,20677,715,13,-5418,5662
28350,8003,748,0,501,22525
4366,-8549,732,5,-7393,9872
5242,13528,826,10,9672,3045
15072,22761,849,11,7084,8818
15233,25509,849,5,-7395,11977
28845,6875,711,8,2742,-13757
19819,22769,826,13,9823,18321
15602,24472,846,11,-862,11685
25907,-1784,731,8,-7193,15904
26931,7998,724,1,-1316,3757
21296,20541,844,10,20615,20408
18736,827,704,10,360,9922
28786,5894,732,3,-9419,4977
27787,9963,712,2,-7613,9484
9069,23847,827,10,1611,18218
3079,21762,735,15,390,3304
27970,13203,725,2,1761,-13590
5637,8084,824,10,14887,427
2870,25367,727,15,-8487,13348
9296,23027,748,15,3703,15070
-7522,17245,717,13,-3612,-7523
24332,-2325,737,3,-2979,18904
25621,351,704,4,-7272,3612
24390,-2561,707,10,-8048,5759
27883,2682,747,3,-6890,11606
11613,21070,722,5,12812,22253
19287,23598,842,14,5308,21511
10485,19949,743,10,13665,22801
15410,23085,721,15,14228,22514
26620,12040,734,0,3303,5231
13849,23023,719,13,12434,22164
18041,22714,748,15,17086,22400
11507,17816,746,4,13919,21761
13327,-437,747,9,4043,4931
22787,-8794,710,11,3747,-14018
25896,6475,746,2,2922,19335
11190,19441,730,6,13746,22404
29556,6561,747,3,-9030,-4226
13038,25120,840,5,-2745,1516
26654,7897,731,2,236,18039
9891,17516,834,1,10973,19269
-414,15791,840,8,-1920,5108
10975,19308,849,3,10975,19308
29451,6924,743,3,-6499,-6727
20918,487,742,1,3620,19829
-999,5716,727,11,-651,16654
8623,23193,727,15,4227,18521
2881,15643,741,7,4295,18782
12198,-3481,723,11,879,2702
28923,9068,723,1,-8109,-6618
17067,23496,824,14,5405,13724
28305,1571,829,0,-3029,-1797
-1925,2608,712,7,-3754,14208
28591,8032,703,8,9894,-14018
4344,4275,714,12,2287,7166
29074,5453,714,8,-5031,-10737
-1241,21613,840,6,-1944,-8239
21225,20539,837,10,20737,20340
26609,7811,733,2,671,18147
28967,9015,717,1,-7376,-8373
28756,6775,708,10,13803,-13215
-6944,3135,727,5,-3541,19636
27770,10038,708,1,3507,-7017
15208,645,837,2,5561,13965
4343,-6489,717,9,-5875,12238
20297,2241,739,1,3902,18335
16679,20920,849,6,14232,19075
27084,786,719,6,-5469,-3486
-7557,19860,718,15,-2710,-11330
17407,9010,734,1,10063,16914
26905,10327,739,2,601,7517
1920,-10518,833,1,-7345,-1696
14806,22954,828,14,11695,3083
4132,-8541,826,3,4132,-8541
8618,10956,721,1,11346,22536
15488,-2343,736,4,78,16264
12965,24031,830,4,9261,23022
5544,14947,846,8,5161,8400
-1542,22173,827,6,-4630,-6370
18879,22241,835,12,12517,18887
4449,-6296,717,11,-5512,6969
28366,12857,748,0,-9527,-3337
30097,3791,833,0,3734,-13478
5332,16867,830,8,3742,11111
12192,25777,831,11,-3073,-3667
27183,14185,705,0,8503,-14525
21621,21827,844,13,15553,21085
5745,8319,705,9,4104,15914
26964,-728,731,10,-9323,4103
11102,20254,727,11,12266,21619
11618,17963,841,1,12504,19312
14792,15851,711,1,14058,19979
-5148,-6540,824,8,11803,-14568
-5209,8745,724,12,-4903,13851
7662,18333,744,7,8741,20076
2243,-10782,735,11,-8199,872
15183,-406,707,12,11871,-631
1759,-6988,703,12,-3800,-2801
1378,18087,829,3,1378,18087
2588,-10025,833,1,-6373,-1686
28202,12397,721,2,-5193,-9255
9821,15292,703,1,12114,22211
-7790,17095,710,15,770,-10208
19071,23847,845,14,3379,20876
8344,16150,706,10,10708,21750
28853,3033,734,8,-6897,-6464
27119,12764,709,0,-2868,-1809
28553,11612,733,2,-11343,3108
6228,-9281,711,11,-7132,3797
9858,22192,827,10,4650,16562
25361,900,713,10,-3697,680
9620,23082,731,15,5433,18910
25919,4861,827,2,15028,-19
3709,24986,744,13,-7413,9456
22973,-6312,705,5,4593,-11885
13449,21990,715,11,14228,22556
14887,427,824,3,14887,427
19932,23026,839,15,4100,10618
-6302,20532,725,13,-8554,-5147
14200,23242,838,11,4937,7557
6815,25655,740,15,-5186,15229
18524,23303,836,15,12561,441
12411,23424,704,15,10450,22170
17481,-5358,728,6,-3236,15989
24079,-4406,733,4,-6510,17095
26360,2360,727,4,-3809,2943
-5794,-2044,748,11,-7585,11598
-93,23395,834,6,-6886,-4590
15730,-3448,707,7,5171,-2259
26301,12324,724,2,5972,2650
5386,16957,721,12,5938,18579
17981,-5245,843,0,2690,20353
1764,20762,713,13,-1861,10355
11280,-4416,728,9,-2479,7562
-2714,8369,740,7,-1851,14914
21711,-2074,736,6,-2574,5974
15943,24315,835,7,1597,15829
20435,23084,841,15,3220,17249
15153,22036,733,9,16034,22570
-2271,19666,739,12,-2271,19666
7023,-13142,744,9,-10240,4830
12406,20085,720,8,14767,22572
28957,4907,710,10,4839,-14480
14551,25432,849,5,-7084,5694
20741,-15,830,2,4231,7279
-4813,17451,839,4,-4814,-5520
25752,-4612,710,11,12674,-13454
16741,24200,841,12,331,10039
26454,-2151,730,10,-10024,7132
28155,1845,730,4,-9927,1660
16853,23710,828,14,3678,10406
-1233,21057,830,10,-4552,-3095
17133,8399,720,3,8884,16457
3188,-6198,718,5,-5939,10372
29092,4715,742,3,-9746,3476
15962,24146,841,11,2256,15393
17214,24572,848,11,1919,20724
17010,22381,747,12,17010,22381
19846,-5965,729,6,-5476,15166
14518,25480,847,11,-6377,2454
28125,7889,744,2,-2927,18140
5131,9015,703,5,3893,15490
16399,24249,825,14,994,8660
12452,21007,737,7,13088,21579
25266,-4172,703,5,10251,-12767
10175,21170,836,6,5435,13683
-1258,-4715,708,12,-5766,572
-8240,8641,744,12,-8240,8641
11720,15793,827,2,14604,20561
-7306,13328,847,8,-5886,-4952
16985,22919,825,12,8166,15239
-6668,10272,846,3,-6668,10272
2836,16524,825,4,2150,5506
17401,18364,715,9,17086,18937
17481,24351,845,7,3379,20876
16522,23169,839,5,7361,17282
-7484,-627,733,12,-9658,7316
11985,24305,841,10,4998,21323
26910,12450,728,0,-14,5024
27788,9587,733,0,-1651,19750
4044,-1989,842,2,5127,22028
21719,-1248,717,8,-2776,14856
-9094,-1232,746,12,-9094,-1232
26321,166,741,3,-4895,15752
17589,19156,843,2,19127,20502
-2655,6586,720,11,-1594,17584
22359,20525,839,7,21388,20264
14102,20965,747,8,16279,22587
4111,12871,824,3,4111,12871
16776,23548,834,12,3975,12505
21181,-10283,714,11,-89,-12659
28320,9235,748,0,-1347,19946
26196,5645,707,4,4753,-3868
27701,5004,704,3,-8044,3359
10427,19145,842,10,8008,11914
2521,3265,711,7,-493,11698
20873,20643,826,8,20688,20531
-1917,6741,714,12,-2670,11027
4698,22078,719,13,286,14923
28577,1281,727,10,-9103,-4178
16665,23979,846,7,2860,15724
19318,20976,841,12,15788,17134
3370,-13995,748,11,-9987,-828
19677,23467,834,13,1393,15442
5580,24183,733,15,-2158,15652
25460,-4850,847,2,-6999,4050
20471,-10471,719,5,-4456,-9704
21372,20972,827,7,20015,20524
19055,4832,745,0,10727,22496
6424,-11430,729,11,-9001,4623
13060,-10102,723,9,-8001,4683
-11494,12149,738,14,-11800,3363
28446,3336,707,10,-223,-11637
9799,25593,824,5,2082,-7122
12099,11052,708,0,12424,22483
14398,25094,844,9,-3526,13451
8237,21386,730,12,9105,22184
16435,19533,704,13,16616,18927
-6295,-4136,740,7,-9330,7860
23401,858,743,3,-521,15866
28541,4105,718,8,-8110,-3815
28861,5323,719,8,-5250,-8632
3212,25227,738,15,-8111,4625
2967,-2855,738,5,-3213,7900
22242,20500,848,7,21073,20118
11359,10406,829,2,11663,18592
-471,-7962,743,5,-8322,7850
11085,9705,737,2,12923,22734
7966,20795,703,12,8607,21543
12846,25239,836,11,-1529,-1105
18858,21145,828,10,17834,20568
14025,4853,847,1,11479,6711
13145,23091,836,7,7626,3199
15595,641,732,8,3582,18719
13804,25139,838,7,-2186,187
-4833,3607,846,3,-4833,3607
23644,-5344,746,4,-7388,14423
28646,4728,723,8,-7160,-4795
-6582,5043,721,12,-6975,11050
9571,4848,744,4,6632,19517
14895,24965,847,11,-3744,6440
17980,24124,842,11,6744,22930
12394,24284,827,5,890,4910
11630,21608,841,4,8107,18530
17783,24011,830,11,9261,23022
24141,-3005,719,8,-6209,15987
18466,24402,826,13,-3116,-3086
21396,2694,747,6,4788,5998
13752,23129,716,15,12059,22077
12130,26484,839,7,669,-12315
-4203,11293,704,15,8195,-4903
4389,24577,845,10,-7920,8797
20607,23097,847,15,-707,12213
18970,22454,844,12,11084,18636
16897,-10068,711,7,-443,-8676
19927,23895,847,15,-5886,-4952
11658,21684,710,11,12665,22525
27319,12578,705,0,-5649,-804
2200,8931,840,3,2200,8931
21532,10340,735,0,10110,17014
28805,2847,734,8,-7543,-5156
-269,7693,740,9,911,17690
15656,519,835,2,5341,13390
24024,8091,716,8,9278,4254
25189,9431,712,0,2181,15846
-1373,18780,842,4,-4421,383
14203,24880,824,11,-1946,11602
24780,-5808,725,9,-28,-11643
-4324,-9124,730,12,-10475,-1276
-39,10142,715,12,-212,13473
20878,22123,825,15,14358,20482
6527,20233,720,12,7402,21316
-4723,4071,848,1,-4467,13610
15054,21783,849,6,11278,19094
2635,24809,741,13,-8147,7095
5774,-11113,735,5,-7614,1057
28532,825,729,4,-12553,3569
-10211,-2149,729,14,-10211,-2149
29610,2547,840,0,-3090,-7983
-2682,7505,709,12,-3155,11840
5229,7744,844,3,5229,7744
17724,24186,833,12,3356,20017
12195,21524,726,7,13245,22340
-7113,6357,716,12,-7090,12231
23614,6685,744,0,7161,20629
10237,19331,707,6,12544,22397
27232,12957,709,0,-2620,-3614
21285,20611,831,10,20851,20444
6246,17155,843,10,6543,5210
3952,-1901,712,9,-2656,13311
844,17023,718,15,3647,2608
18144,23765,842,14,2087,14244
20563,22226,833,15,12251,18687
17002,-6734,705,5,-361,-3972
11867,18576,748,10,14088,21750
19136,22857,846,13,10330,3567
23032,-4459,849,2,-3588,7981
-3875,5069,730,7,-2682,16812
16082,1320,714,4,2066,15182
2172,1951,722,5,-988,14342
28132,8010,743,2,-3238,17724
17241,24324,848,12,-1931,9977
1253,17985,848,1,4378,21554
22516,20892,836,15,20046,20570
26729,9902,728,0,53,16571
1837,16578,733,12,2875,18882
13803,25500,830,12,3886,-9736
20187,23405,848,13,-2662,9753
28004,12808,715,2,87,-13029
9235,24663,826,9,1890,-2943
23761,4710,737,4,5874,3554
17115,-3415,713,6,-2462,13779
3793,22419,722,13,-1431,14183
24337,-5524,707,5,7028,-12677
21307,-383,722,8,-1661,14707
28354,5170,709,8,-3480,-8149
1901,-11250,710,14,1901,-11250
6016,13646,837,1,7057,16863
25144,-2804,845,0,-3265,14037
23659,-2315,736,4,-5696,9283
8440,24938,826,9,3072,-6116
19500,23929,839,13,-5846,2406
20048,-5560,745,8,-2284,18969
11210,17986,723,1,14358,22609
21147,-865,742,6,-543,6701
17828,23902,836,9,10717,23401
20917,-203,741,6,557,6775
28961,5144,722,8,-6693,-7391
22697,20705,833,15,20972,20398
412,3826,724,9,225,17936
18464,17995,737,6,17992,18883
28872,8336,717,3,-2810,-10134
1698,10083,725,7,2333,17007
10406,21497,829,10,6153,16072
9473,-13904,742,9,-10455,2075
3597,-13693,739,11,-9391,-1855
21644,20802,826,5,20763,20437
5367,21790,834,4,-804,13763
16393,25090,837,14,-2487,-5425
20480,19712,836,0,21334,20321
4244,11627,829,8,5795,4410
-5375,-2409,846,1,-8071,9406
19748,19805,826,0,20688,20531
13316,21651,736,5,14047,22250
11980,22753,826,12,15278,-61
23324,-3662,743,3,-1184,20713
4982,9779,706,5,4217,16137
21266,22717,839,15,11397,23532
2274,20286,739,14,749,17883
2086,-13927,713,14,2086,-13927
11823,16626,737,2,15344,22630
17742,23848,846,12,1413,14123
27491,13923,713,0,1833,-13716
28596,10063,716,3,9109,-13503
27681,906,739,8,-8824,3329
952,21890,736,13,-3043,2408
10518,24840,826,9,-1094,1254
4616,23345,834,6,-4804,6653
18130,-2030,742,3,3256,20813
12379,-1977,724,6,1107,17835
22762,20689,835,15,21280,20314
1864,25321,733,15,-10339,9826
25007,-6052,713,9,883,-13113
3748,4158,834,1,1761,9602
11612,19196,738,4,14217,22257
25898,13180,710,2,10892,478
3997,16309,736,11,5558,19471
16489,19527,705,13,16670,18931
1456,20325,831,6,-317,-1065
7298,25706,742,15,-4613,16246
15521,3993,837,1,12717,5211
27693,5069,739,1,-5726,9398
17057,23505,825,13,14627,466
28109,10324,704,1,4954,-11853
12124,26299,829,11,-5453,-5134
19655,23792,834,13,-2827,14896
28195,7845,732,2,-2551,19964
26823,5010,746,1,-2554,11436
2928,14334,836,8,2744,6320
28414,413,729,10,-10589,-1725
22291,20216,846,6,21943,20076
26657,-426,711,10,-8417,-35
-3783,1514,842,3,-3783,1514
25726,4086,713,4,516,-604
-2443,18888,724,13,-3415,1334
-11217,1377,732,14,-11217,1377
22710,-7125,705,11,6222,-12525
24028,1961,745,8,-690,8162
17084,-3735,726,4,-714,18269
16210,24472,834,5,3661,20269
14005,-12968,723,5,-9816,-1576
-10713,1267,740,14,-5373,-7402
15138,-1680,710,7,5962,62
-2829,12826,711,14,-2829,12826
24090,-4885,746,10,-8345,9051
6800,6260,827,4,14127,591
-485,8826,723,7,880,17516
15904,21416,842,10,13494,19668
22047,21273,838,15,18703,20543
2870,23431,709,15,-4391,12680
18256,24218,837,14,699,18423
14704,24025,839,5,2075,11781
25683,-1279,732,4,-7581,11382
9912,17988,723,8,13180,22557
5272,21015,837,10,242,8016
20969,-8799,719,9,-5685,-6259
-6640,5382,741,11,-4895,15752
1105,17745,828,3,1105,17745
28548,3043,746,3,-8635,10288
25399,6878,744,3,4444,5523
23123,2250,838,2,8239,4064
7702,-12631,841,1,-3787,-7225
13657,-13068,730,9,-11234,5253
969,5053,825,1,107,11469
-675,23354,714,15,-8618,5575
5116,22485,829,4,-1538,14903
29218,3882,747,3,-10472,7674
14328,25334,845,11,-5040,2635
235,20872,839,10,-3027,-1840
12816,24442,832,5,536,5432
21205,19487,845,0,21964,19991
20926,22534,845,15,8864,19162
14505,21569,843,6,10943,18534
10188,-14305,713,12,1075,-13471
23637,1582,748,8,-679,9528
14042,-4608,722,9,-1870,4160
15888,-694,837,2,4255,13469
12351,22732,840,10,7341,19216
-1792,5495,722,12,-2891,10091
28860,9436,713,1,-4239,-11338
14961,24036,844,9,2462,15014
8454,5309,741,10,6164,19035
17859,23516,830,15,14249,143
17193,22791,831,7,9657,18026
12495,22850,829,12,14512,73
-2911,9568,721,14,-2911,9568
-5325,18302,835,10,840,-11059
29636,6187,746,1,-12175,5695
17116,842,723,5,7267,2359
2449,-13646,729,7,-11924,4718
3120,24643,727,15,-6765,12764
8036,16434,843,6,9452,5777
15899,24378,845,9,3209,19114
13836,23216,706,15,12417,22356
28426,10852,719,1,6532,-13283
24316,1053,843,0,2510,9301
28473,476,835,0,-6396,1044
23223,-8345,713,5,1075,-13471
571,20924,848,4,-5837,4706
-637,16392,744,11,2501,20810
28763,7908,705,8,8933,-15135
24248,4967,713,1,-337,12518
26125,-3415,711,5,11918,-13381
4873,24127,731,13,-2399,17198
19075,23781,824,15,38,10990
29014,8790,719,1,-8715,-6633
16755,-7809,717,9,-4937,-183
-3646,-10404,718,14,-3646,-10404
28567,2417,834,0,-855,-3876
14473,-6372,747,6,-2667,16381
16992,20633,843,10,15215,19145
-8185,2341,738,12,-8185,2341
19117,23692,828,15,756,5413
18402,24262,829,13,1634,-5059
2368,19630,830,10,-313,2524
18118,24109,841,7,6438,22818
16089,21056,848,4,14280,19834
24918,-273,738,3,-2713,16223
21653,10360,730,0,9793,17606
7370,1361,738,11,2861,6675
3700,10932,723,11,4164,17319
-6381,15457,709,13,-1212,-5331
20526,-8547,704,7,4954,-11853
-303,-6415,832,3,-303,-6415
12518,24935,835,5,-1118,2024
-5814,2351,846,3,-5814,2351
9125,21305,740,14,8341,20363
21397,20432,849,10,20798,20225
2053,4275,716,11,-93,13840
20814,9848,727,2,9604,17270
14441,22135,744,5,15151,22562
22200,-161,732,8,-1666,14941
-5678,-7043,731,12,-10699,1286
